HIP,Radeg,Dedeg,Hpmag
97496,297.2443704,19.14197825,5.0402
97499,297.259107,-10.87071152,6.164
97515,297.2980394,-28.78873276,6.1332
97534,297.3553872,-72.50341395,5.4624
97538,297.3645777,38.71017243,6.2764
97572,297.4779974,28.43968046,6.4245
97598,297.5585508,-47.55736049,5.9867
97607,297.5728329,7.90242805,6.4661
97611,297.5906343,-61.061133,6.1683
97629,297.64141,32.91415143,6.1696
97630,297.6416104,38.72216224,5.2536
97634,297.6555382,40.59977808,5.6647
97635,297.6572237,52.98816662,5.1838
97646,297.6865697,-59.19363705,5.4503
97649,297.6945082,8.86738473,0.8273
97650,297.6950127,-10.76358878,5.4717
97651,297.6952896,37.82631389,6.1217
97674,297.7545603,-65.60470281,6.1158
97675,297.7562513,10.41605372,5.2398
97679,297.767057,22.61008671,4.8545
97687,297.7962593,-2.46088971,6.2439
97697,297.8238632,9.62993967,6.2871
97700,297.8306967,47.37719353,6.3103
97749,297.960792,-39.87433782,5.3147
97757,297.9961318,47.02734853,5.6045
97765,298.0066421,24.99217149,5.693
97767,298.0151807,11.62913849,6.2916
97774,298.0298814,47.93181832,5.8493
97783,298.050021,-19.04485958,6.0488
97789,298.0683539,36.43228427,6.2648
97796,298.090688,18.67190029,6.2329
97804,298.1181822,1.00567818,4.044
97816,298.1570928,-54.97103647,5.9193
97845,298.2552187,47.80773815,6.2571
97870,298.3223786,57.52346328,5.1026
97871,298.3280129,-3.11449687,5.7002
97886,298.3653368,24.07952568,4.5682
97892,298.3974124,59.70852481,6.0808
97928,298.5344693,-8.57416469,5.8708
97938,298.5617572,8.46165012,4.8749
97944,298.5742661,-23.9400744,6.3604
97961,298.6294222,24.31939063,5.5668
97966,298.6568651,-8.22722602,5.6769
97967,298.658585,-8.23697416,6.472
97970,298.66743,7.14035267,6.1572
97971,298.6685462,-61.17081497,6.2643
97980,298.6865517,0.27365982,5.6546
97985,298.7010111,36.99565547,5.9345
98032,298.81533,-41.86841349,4.2773
98036,298.8281916,6.40793311,3.8668
98044,298.8418486,58.25037584,6.2692
98055,298.9075926,52.43902333,4.9503
98066,298.9592705,-26.29968538,4.8317
98068,298.9656718,38.48670397,4.925
98073,298.9807845,58.84601961,5.0998
98085,299.005264,16.63481572,5.8414
98103,299.0593025,11.42370983,5.2938
98110,299.0766508,35.08349073,4.0619
98111,299.0792531,56.68697505,6.1974
98143,299.183929,36.25059931,5.9773
98146,299.1881809,50.90249705,6.4692
98162,299.23677,-27.16986254,4.6951
98174,299.2761806,-58.9013154,5.2571
98194,299.3077607,40.36782515,5.4366
98234,299.4393275,16.78911509,5.5291
98253,299.4838261,42.26079525,6.4829
98258,299.487584,-15.49126273,5.0317
98308,299.6197404,63.53420202,6.1647
98320,299.6431425,38.10569071,6.3118
98325,299.6581616,30.98367185,5.4969
98332,299.6715748,-69.16371264,5.8009
98333,299.6740961,70.36680748,6.473
98337,299.6891152,19.49209268,3.6215
98346,299.720527,-68.76240425,6.4316
98351,299.7348669,-30.53823781,6.4409
98353,299.7382344,-26.19582757,5.0045
98375,299.7940948,23.10127398,5.7644
98379,299.8139077,52.05568502,6.0782
98383,299.8350624,45.77258159,5.9855
98385,299.8443093,1.37753215,6.3307
98401,299.9028919,76.48153699,6.2864
98412,299.9340597,-35.27624419,4.3114
98416,299.9478709,-9.95728568,5.9969
98421,299.9636669,-34.69763098,5.3595
98425,299.9799799,37.04288604,5.1062
98438,300.0137808,17.51654052,5.3258
98461,300.0663279,-37.70171651,6.117
98470,300.0839959,-33.70274824,5.7571
98478,300.0962761,-66.94888749,5.9109
98482,300.1058224,-49.3509395,6.3479
98485,300.1102834,-43.04333167,6.2055
98495,300.1474718,-72.91018427,3.9531
98512,300.201348,-45.11293247,5.8732
98526,300.2457125,8.55776894,6.0222
98543,300.2750422,27.75356397,4.7148
98563,300.3136587,37.09887294,6.3832
98571,300.3397855,50.1046798,5.2243
98575,300.3493386,-22.7372789,6.1742
98579,300.3614943,-40.81423943,6.3521
98583,300.368882,64.82100464,5.3131
98608,300.4363428,-59.37582795,4.7635
98609,300.436278,24.80042555,5.8396
98624,300.4683504,-66.94379225,5.4905
98633,300.4940719,-13.63724237,5.7222
98636,300.5057253,24.93787383,5.3147
98658,300.5839991,64.63439173,6.4277
98688,300.6644135,-27.70987965,4.4512
98702,300.7043634,67.87344874,4.6767
98738,300.8183031,18.50104069,6.13
98754,300.8750531,16.03127335,5.6412
98761,300.8892143,-37.94049094,4.9128
98767,300.9039402,29.89807936,5.8775
98819,301.026938,17.07116101,5.9202
98823,301.0346118,7.27793402,5.6799
98842,301.0815119,-32.05626949,5.1365
98844,301.0964709,-0.70902133,5.8221
98858,301.1199439,48.2296635,6.1674
98863,301.1507363,32.21862465,5.7397
98872,301.1854782,63.89011652,6.2757
98890,301.2225529,68.02718293,6.3799
98910,301.2725634,-11.59937688,6.4965
98915,301.2780208,51.8393216,6.2281
98920,301.2894777,19.99087724,5.2513
98921,301.2899457,38.47818577,6.3173
98946,301.339596,56.34122699,6.2857
98954,301.3605249,15.50036945,6.4552
98959,301.3811957,-67.31925715,6.2045
98962,301.3863547,61.99524806,5.5682
99026,301.5568289,53.16506749,5.9128
99031,301.5913723,35.97353895,5.5394
99080,301.7224914,23.61442409,5.0229
99120,301.8465356,-52.88080961,5.0218
99137,301.8961333,-55.0161002,6.372
99145,301.9226697,34.42292043,6.1828
99171,302.0073123,-0.67802037,6.1319
99176,302.0270826,16.66437326,6.4361
99221,302.1302838,-10.06251186,6.1954
99234,302.1594887,10.72587128,6.3001
99240,302.1744173,-66.1793211,3.6876
99255,302.2221523,77.71136171,4.3714
99303,302.3567365,36.83958997,4.8843
99404,302.6396872,26.90413728,5.551
99445,302.7646966,21.13450286,6.395
99453,302.7808949,-57.52415492,6.3935
99457,302.791986,-8.84233945,6.4074
99461,302.7983681,-36.09738414,5.4432
99473,302.826103,-0.82147572,3.2245
99479,302.8375836,21.87496554,6.2625
99500,302.8947673,62.0783473,5.8187
99518,302.9498903,26.80901537,5.6616
99531,303.002911,26.478831,5.8807
99570,303.099404,-42.77981791,6.3711
99572,303.1073134,-12.61702222,5.9464
99579,303.1322128,51.46360238,6.198
99585,303.1463464,0.86710246,6.2593
99631,303.3077815,-1.00926617,5.5818
99639,303.3251741,46.81567116,4.864
99655,303.3491715,56.56752246,4.3218
99663,303.3648717,60.64043296,5.9392
99675,303.407927,46.74132505,3.9123
99685,303.4284,43.37900324,6.2602
99719,303.5203004,36.60489421,6.4732
99738,303.5605045,28.69486366,5.2522
99742,303.5691067,15.19746765,4.9747
99747,303.579198,-52.44564164,5.7763
99762,303.6123226,-63.41586389,6.1689
99770,303.6332602,36.80613531,4.9931
99824,303.8162123,25.59196915,4.7129
99825,303.8190748,-27.03253578,5.8779
99841,303.8491308,33.72937017,5.8604
99848,303.8679929,47.71420571,4.0955
99853,303.8759887,23.50892237,5.3413
99870,303.930153,50.23286638,6.4027
99874,303.9423226,27.81422851,4.654
99878,303.9607744,-30.00529636,6.4304
99889,304.0025297,45.57965891,5.9701
99893,304.0142938,38.89808651,6.2953
99913,304.082428,21.59876281,6.2827
99918,304.0950062,-12.33707724,6.3107
99920,304.0983731,-36.45353607,6.246
99929,304.1173034,37.05639683,6.438
99951,304.1961525,24.67114228,5.4647
99968,304.23035,40.36507977,5.3839
100016,304.3710625,42.72206316,6.4264
100017,304.3776361,66.85296577,6.0407
100018,304.3814021,29.14750938,6.4093
100027,304.4119006,-12.50821405,4.4114
100044,304.4466852,38.03294699,4.8623
100062,304.50573,-21.80990035,6.0178
100064,304.5134105,-12.54485879,3.7388
100069,304.529125,40.73209834,5.8637
100097,304.6031588,55.39717062,5.7816
100108,304.6192749,36.99975364,5.6041
100122,304.6627912,34.9827844,5.2876
100142,304.7069672,46.3222137,6.4235
100151,304.733193,-47.71076916,6.3619
100155,304.7397469,39.00420346,6.4435
100165,304.7625443,-63.23056291,6.4523
100184,304.8236875,-47.57984534,6.2305
100195,304.8483303,-19.11850676,5.4364
100208,304.8721059,13.21681045,6.2924
100221,304.9029064,62.25741332,5.7055
100232,304.9301686,-1.07859248,6.2191
100250,304.9835148,46.83730556,6.4666
100256,305.0007966,13.54810103,6.0327
100261,305.0249323,68.88025345,5.5486
100268,305.0634309,39.40328006,6.2445
100274,305.0855248,14.56924239,6.3322
100276,305.0891523,17.79300242,5.9444
100295,305.1276605,53.5956899,6.3445
100300,305.1346009,-55.05080366,6.3655
100310,305.1658617,-12.7590442,4.7498
100325,305.193844,-14.78489272,6.0919
100345,305.2526923,-14.78140101,3.2104
100357,305.2979869,63.98008716,5.8161
100412,305.4223378,-49.99880764,6.3829
100435,305.5142898,24.44611607,5.5015
100437,305.522278,45.79489772,5.7513
100453,305.5570834,40.25668137,2.3548
100469,305.6144974,-42.04934912,5.5916
100486,305.6554712,31.26502076,6.2385
100501,305.6887289,41.02613274,6.0486
100511,305.7180073,14.55111466,6.2706
100515,305.7312004,42.98343905,6.3686
100524,305.7532298,-9.65467048,6.4486
100541,305.7946227,5.34307739,5.4699
100574,305.9348554,37.47644827,5.8061
100587,305.9649833,32.19018614,4.5795
100591,305.9716125,-42.4229047,5.699
100651,306.1348177,53.55190288,6.4959
100664,306.1562232,1.06839256,6.1408
100697,306.22834,-83.31063439,6.214
100714,306.2708478,59.60012033,6.4743
100738,306.3617518,-28.66327951,6.0227
100751,306.4118738,-56.73488065,1.8583
100754,306.4188493,21.40966273,5.8456
100758,306.4271992,-2.80028024,6.2629
100762,306.4337614,10.05609376,6.4353
100764,306.4500354,-40.79597318,6.2319
100781,306.5065944,13.91167946,6.48
100807,306.5964648,17.31557215,6.3977
100808,306.597765,56.6386779,6.3954
100852,306.7214024,-37.40262727,6.3968
100859,306.7591906,49.38322458,5.8132
100866,306.782388,34.32907388,6.4971
100881,306.8300149,-18.21169409,5.0747
100907,306.8928123,38.44052267,5.6639
100953,307.0313153,8.43740667,6.3979
100965,307.060226,81.42266913,5.5456
100969,307.0698699,2.93715224,6.3547
100977,307.1037057,-3.35774228,6.114
101017,307.194734,-35.59581279,6.0661
101027,307.2150986,-17.81366819,4.8543
101044,307.2617413,83.62546295,6.2465
101067,307.3349524,36.45473289,5.9906
101076,307.348879,30.36855677,4.1032
101082,307.3638071,81.09073829,6.1246
101084,307.3629413,56.06817906,5.8806
101090,307.3805654,-22.39149145,6.2527
101093,307.3951132,62.99413714,4.2715
101101,307.4123277,-2.88547629,5.0735
101123,307.4745486,-18.5829868,5.9659
101134,307.5029958,72.53176259,6.3814
101138,307.5147155,48.95155039,4.9191
101160,307.5747961,10.89591561,6.0303
101211,307.7366299,-29.11265037,6.4162
101213,307.7420638,20.60600553,6.2524
101214,307.7467897,36.93584956,6.3529
101221,307.7680465,-15.05605148,6.2543
101243,307.8283684,49.22037348,5.5292
101245,307.8379678,52.30937218,6.3702
101260,307.8766618,74.95465981,5.2254
101285,307.9438307,56.77987414,6.2796
101300,307.992447,25.8050259,6.4402
101345,308.0979734,-9.85364133,5.8003
101384,308.2181371,-24.94372528,6.3607
101421,308.3031867,11.30333185,3.9978
101427,308.3233849,-80.96482605,5.9294
101474,308.475784,35.25086468,4.7334
101475,308.4784818,46.69386145,5.7282
101477,308.4794294,-44.51596139,5.2841
101483,308.4874883,13.0272022,5.4185
101505,308.5415788,20.9851966,6.4387
101507,308.548566,-13.72126199,6.2373
101552,308.6974253,-30.47341855,6.3984
101556,308.7100253,51.85423457,6.2661
101589,308.8271174,14.67418466,4.6914
101608,308.8841928,-16.52581149,6.2547
101612,308.8948673,-60.58129797,4.8282
101626,308.9652868,-69.61047751,6.248
101641,309.034676,25.88261851,6.4562
101684,309.1596936,-63.12076432,6.432
101692,309.1817794,-2.5499182,5.0187
101716,309.2694275,26.46197485,5.5851
101746,309.3265773,0.09700234,6.1904
101756,309.3482251,38.32877223,6.3789
101765,309.3823833,31.5725416,6.3002
101769,309.3869588,14.59520556,3.723
101772,309.3916236,-47.29166243,3.2707
101773,309.3968325,-61.52974401,4.9562
101800,309.4545671,11.37769663,5.452
101808,309.4674206,-25.1091832,6.4624
101810,309.477943,18.26843109,5.7461
101843,309.57752,-81.28897007,5.9984
101847,309.5844725,-1.10507978,4.4737
101867,309.6303844,21.20118002,4.8068
101868,309.6329508,24.11597739,5.0151
101870,309.645785,23.68050733,6.0744
101882,309.6832698,13.3151257,5.8469
101899,309.7480648,30.33442464,5.8477
101909,309.7707026,15.83823564,5.9349
101916,309.7816352,10.08615209,5.2133
101919,309.7942898,21.8174059,6.0708
101921,309.8051924,-2.41298334,6.2024
101923,309.8179842,-14.95471247,5.2029
101936,309.8534645,0.48649175,5.3213
101949,309.8887969,40.57965604,6.0306
101958,309.909394,15.91205267,3.765
101965,309.9654941,-62.90759816,6.3788
101983,310.0094429,-60.54750923,5.2317
101984,310.0123269,-18.13860634,5.2281
101986,310.013399,43.45901636,6.137
102011,310.0744898,60.50481312,6.1182
102014,310.0825522,-33.43193045,5.6409
102026,310.1356647,-16.12435924,5.9557
102033,310.1511012,29.80544748,6.0748
102057,310.2317215,-42.3967163,6.4146
102062,310.2514991,39.08232287,6.4802
102066,310.2605837,32.30731589,5.6858
102080,310.3175566,14.58287895,6.1718
102092,310.3482606,-31.59814226,5.8406
102094,310.3510665,-25.99985062,6.4537
102096,310.3526142,-42.13369969,6.2989
102098,310.3579728,45.28033431,1.2966
102155,310.4854075,41.71687187,5.6443
102157,310.4877625,-66.76062532,5.1265
102158,310.4923138,17.52138384,6.3991
102162,310.5105049,-76.1805689,6.087
102177,310.5526109,50.34002073,5.3772
102208,310.6462492,82.53110582,5.7587
102216,310.6653827,60.60136194,6.1867
102230,310.7206137,-39.55881015,6.4646
102253,310.7957655,66.65736318,5.6598
102258,310.8070232,57.11400476,6.4137
102281,310.8647739,15.07468234,4.504
102333,311.0091112,-51.92084048,4.584
102358,311.091837,56.4884084,5.9499
102388,311.2188464,25.27104815,5.0868
102395,311.2398153,-66.20323826,3.4733
102422,311.3219527,61.83679418,3.5692
102431,311.3383192,57.58029805,4.6297
102453,311.4156631,30.71965684,4.3754
102485,311.5240256,-25.27051702,4.232
102487,311.541557,-21.51399117,5.9411
102488,311.5518008,33.96945339,2.6429
102497,311.5834641,-39.19918962,5.4638
102530,311.6608551,46.53172786,6.3273
102531,311.6619494,16.12462215,5.2448
102532,311.6646587,16.12477499,4.4364
102561,311.7648888,-2.48685924,6.3944
102571,311.794685,34.3741034,5.0907
102589,311.8521958,36.49073669,4.5206
102599,311.8898187,80.55235137,5.5306
102618,311.9188854,-9.49568985,3.7818
102624,311.934325,-5.02760318,4.492
102631,311.9493986,3.30644318,6.3857
102633,311.951367,6.00824098,5.5845
102635,311.9553921,47.83191251,5.7362
102642,311.970388,52.40757938,6.4334
102693,312.1208304,-43.98827238,5.1917
102712,312.1780715,51.91032506,6.2678
102724,312.2345559,46.11414089,4.9239
102770,312.3218891,-0.563275,6.1066
102771,312.3224791,64.04226887,6.4654
102772,312.3233566,-25.78119452,5.8384
102773,312.3261461,-68.77640029,5.5814
102780,312.3355918,-18.03577373,6.3405
102790,312.3705383,-46.22689251,5.018
102805,312.4072326,12.54489122,6.0998
102819,312.4510188,7.86415487,6.3371
102827,312.4776737,46.66132801,6.3154
102831,312.4919983,-33.7796729,5.0571
102833,312.496132,5.54455713,6.363
102843,312.5201313,44.05898228,5.1189
102891,312.6737563,-12.54472981,6.0326
102916,312.7531802,-37.91329004,5.6668
102945,312.8570513,-5.62663541,6.1007
102949,312.8676476,28.25051903,5.7914
102950,312.875208,-51.60816681,5.2257
102962,312.9100136,-62.42921546,5.7148
102978,312.9554013,-26.91912619,4.2197
102989,312.9948181,-33.17796037,6.0786
102993,313.0016231,32.84891555,6.3777
103004,313.0321894,27.09712779,4.7191
103005,313.0362214,-5.50704405,5.5292
103045,313.1633573,-8.98323778,4.8052
103071,313.2545916,-23.78305015,6.472
103089,313.3114387,44.3872664,4.7404
103094,313.3273279,45.18168328,5.6436
103127,313.4173006,-39.80962809,5.5067
103145,313.4746104,33.43780869,5.596
103200,313.6401553,28.05763159,5.1534
103206,313.6462398,-50.72730232,6.2019
103219,313.6844814,75.92546715,6.153
103226,313.6993849,-17.92285283,5.9352
103227,313.702415,-58.45409481,3.834
103294,313.9028291,13.72156378,5.3553
103298,313.9106382,12.56850683,5.5874
103301,313.9193436,4.5326959,6.1886
103312,313.9575247,47.4176658,5.801
103346,314.070855,56.88750662,6.172
103359,314.106,50.72864975,5.9125
103360,314.1078653,49.19583076,6.087
103371,314.144909,44.92472733,5.9741
103389,314.1969595,-26.29621908,5.8109
103401,314.2251245,-9.69751674,5.6158
103413,314.2933817,41.16719394,3.9504
103414,314.2940433,0.46393236,6.226
103460,314.4192235,-16.0315435,5.9378
103511,314.5681365,22.3259175,5.4389
103519,314.5807571,44.47154105,5.7165
103527,314.6081789,10.83936949,5.6682
103530,314.6251071,50.46178297,5.546
103532,314.628935,41.93992422,6.1484
103545,314.6744707,-14.48308047,6.0158
103569,314.7689296,4.29384681,5.314
103571,314.7715698,4.29498038,5.3441
103596,314.8525267,42.32445028,6.451
103598,314.855552,59.43855671,5.6853
103616,314.9005525,-19.03523271,6.2248
103632,314.956459,47.52094522,4.7199
103646,314.9984105,-36.1294996,6.1941
103652,315.0164745,7.51617997,6.0563
103673,315.0898507,-51.2656343,5.8728
103675,315.1154078,19.32972594,5.7633
103682,315.1408845,-4.72992424,6.3397
103693,315.1808768,-53.73901443,6.3821
103703,315.2157685,-17.53085519,6.225
103732,315.2955105,46.15576501,5.3463
103734,315.303613,36.02602507,6.1728
103738,315.3227569,-32.25776693,4.8136
103752,315.3667947,-68.2096057,6.4042
103777,315.4386236,-26.88093319,6.0721
103810,315.5374853,56.66961106,5.8002
103828,315.6008516,44.79099024,6.1764
103836,315.6127181,-38.53055847,6.096
103871,315.7025693,45.84889943,6.4575
103882,315.7415611,-38.63118262,5.4139
103889,315.7484269,-0.92474716,6.4711
103891,315.757414,14.7300143,6.4137
103892,315.7628685,1.53219023,6.3245
103894,315.7701079,38.65742929,6.268
103902,315.7923581,-27.73150549,6.4171
103949,315.9312496,46.86328992,6.3875
103956,315.9482704,53.28582263,6.0977
103963,315.9672397,41.62830411,6.4329
103981,316.0196352,-5.82304899,5.6679
104019,316.1013527,-19.85493132,4.9015
104031,316.144349,5.5028604,5.741
104043,316.1792864,-77.02286941,5.2252
104060,316.2327327,43.92785109,3.8343
104085,316.3093051,-54.72695024,5.3336
104101,316.3616219,5.95848874,6.0636
104105,316.3717116,78.12632213,5.894
104139,316.4865808,-17.23271097,4.0838
104148,316.5046809,-30.12495411,5.856
104171,316.5974699,71.43207905,5.9715
104172,316.5977123,26.92440801,6.2998
104174,316.602838,-32.34163841,5.3628
104177,316.6062392,-41.3859362,5.6961
104185,316.6260071,31.18466853,5.8961
104194,316.6503673,47.64840594,4.6764
104214,316.7118114,38.74149513,5.3685
104217,316.7174685,38.73441383,6.1467
104234,316.7820225,-25.005748,4.6097
104281,316.890059,15.65879681,6.4352
104297,316.9361525,-17.45578843,6.1746
104357,317.1172718,6.98935404,6.2422
104364,317.1362709,-63.92827115,5.9181
104365,317.1400537,-21.19352539,5.3239
104371,317.16197,30.20568784,5.5937
104382,317.191727,-88.95651116,5.5179
104440,317.339656,-73.17226952,5.7855
104449,317.3699943,63.29564931,6.4958
104452,317.3871877,-20.5563313,6.3433
104459,317.3983037,-11.37165477,4.6675
104516,317.564803,53.56310939,5.714
104521,317.5852965,10.13194869,4.7812
104537,317.6290026,47.69223285,6.4628
104538,317.6304766,10.04887992,6.0868
104557,317.6952937,-9.35393127,6.4368
104579,317.7656953,36.29957935,6.482
104597,317.8369462,-72.54427879,6.3523
104642,317.9510013,59.98661948,5.6772
104680,318.0569507,-40.26882864,5.9292
104719,318.1968757,60.09801052,6.4053
104732,318.2340898,30.22708125,3.3743
104738,318.262198,-39.42464395,5.354
104750,318.3219468,-27.61905875,5.5486
104752,318.328905,-36.42353574,6.13
104755,318.33516,-70.12621738,5.1359
104756,318.3399796,81.23096075,6.1546
104765,318.3601049,36.6332618,6.1409
104771,318.3698544,15.98245139,6.337
104822,318.5428433,29.90096122,6.3461
104858,318.6199592,10.00771876,4.5928
104872,318.6542865,0.09228735,6.4696
104887,318.6972775,38.0443206,3.8228
104914,318.7775802,-17.34509019,6.2153
104925,318.8096257,-40.50607998,6.3688
104962,318.9048958,47.97400216,6.4102
104963,318.9078769,-20.65169029,5.334
104968,318.9266326,77.01226084,6.038
104974,318.9367815,-15.17151246,5.3468
104978,318.9409843,-53.2630501,5.7886
104980,318.9448499,-36.21069375,6.2803
104987,318.9558202,5.24807397,4.0423
105019,319.0740827,-9.21466446,6.4925
105034,319.1234114,42.25182567,6.3908
105064,319.2583966,53.99759749,6.144
105079,319.3064281,-13.27897422,6.4274
105080,319.3092901,55.79796859,6.1374
105091,319.3283089,58.61149113,6.4801
105101,319.3465656,42.68356701,6.1435
105102,319.3539689,39.39469003,4.2677
105138,319.4794497,34.89688115,4.3744
105140,319.4843606,-32.17248548,4.7454
105143,319.4886524,-17.98513632,5.3607
105148,319.5019401,-64.6815106,6.3086
105164,319.5461083,-4.51951133,5.7858
105186,319.613257,43.94596681,5.0231
105193,319.6351443,61.18440129,6.4225
105199,319.64409,62.58545515,2.5141
105224,319.7167221,11.20333523,6.0668
105229,319.7305556,41.04052961,6.2201
105259,319.8153821,58.62351015,5.643
105268,319.8425546,64.87184231,5.179
105269,319.8424182,38.23748172,6.008
105282,319.8697396,49.51028915,5.712
105319,319.9661828,-53.449264,4.4458
105334,320.0395119,-45.02189974,6.1702
105344,320.0586281,22.02617252,6.2598
105370,320.1395789,60.75645366,6.2781
105382,320.1899315,-40.80950819,4.8277
105411,320.2676621,23.8562583,5.7487
105412,320.2680244,-4.56015199,6.0275
105413,320.2700026,7.35454612,5.8904
105432,320.341368,32.61276808,6.0723
105497,320.5016034,49.38869867,5.8472
105502,320.5213915,19.80435576,4.2483
105515,320.5615724,-16.83455537,4.4388
105558,320.6751333,30.3098639,6.2422
105570,320.7232572,6.81111327,5.1828
105574,320.734464,-9.31927318,6.1051
105576,320.7519644,-22.6690491,5.7197
105652,320.9947503,24.27409145,5.7807
105660,321.0309335,25.31240136,6.2182
105665,321.0399925,-20.85156,5.5439
105668,321.0476602,-12.87813005,5.5576
105678,321.069726,-69.73386368,6.2662
105685,321.0866788,-46.61467083,6.3741
105695,321.1021759,10.17420272,6.4342
105696,321.1033288,-41.00669476,5.7614
105703,321.1415565,26.17454454,5.7469
105727,321.2058375,80.52485389,6.1296
105729,321.2153284,-3.3982352,6.4613
105761,321.3042382,-9.74813997,5.7775
105767,321.3206873,-3.55657775,5.6151
105768,321.3250535,-71.79907261,6.2492
105769,321.3307848,46.71422444,5.671
105811,321.4459174,36.66740768,5.8888
105841,321.5643255,-54.66055342,6.1844
105854,321.5947922,-37.82940299,5.8024
105858,321.6103837,-65.36814437,4.3296
105860,321.6108867,19.3755976,6.1429
105864,321.6166195,1.1037521,6.2246
105881,321.6667823,-22.41137849,3.9246
105891,321.687312,52.89852489,5.9731
105898,321.7148747,48.83510517,5.3319
105913,321.7569236,-42.54796566,5.5984
105928,321.8118112,-21.19612767,5.9227
105942,321.8390176,37.11679188,5.2566
105949,321.855426,59.75011388,6.1093
105966,321.9167915,27.60854345,5.4101
105972,321.9423223,66.80914596,5.3893
106003,322.0339951,32.22513669,5.8333
106021,322.103474,8.19571128,6.4583
106032,322.1648953,70.5606948,3.1438
106039,322.1804833,-21.80716674,4.6602
106044,322.186614,-69.50527328,5.3361
106052,322.219675,55.41866773,6.1802
106062,322.248988,22.17940396,5.7663
106093,322.362138,46.54033182,5.385
106140,322.4869987,23.63882924,4.6178
106171,322.5846209,52.9579582,6.0563
106227,322.7470568,60.45944013,5.5688
106243,322.7900742,12.13751308,6.096
106267,322.8644308,52.61985999,6.3185
106278,322.8896696,-5.5711556,3.0404
106327,323.0244214,-41.17933639,5.4585
106340,323.0607295,-33.94461293,5.9935
106363,323.1384101,-24.59043269,6.4978
106393,323.2357404,49.97760045,5.7612
106420,323.3245269,45.85402401,6.3694
106424,323.3377868,-80.03930794,6.4906
106429,323.3480542,-44.84869455,5.738
106474,323.4769657,-82.68307845,6.3876
106481,323.4953034,45.59206604,4.1415
106500,323.5715768,-42.92465879,6.4957
106518,323.6144165,51.69846942,6.1703
106544,323.6781714,1.82918903,6.2986
106551,323.6936562,38.53382667,5.0402
106559,323.7127876,-20.0843821,5.7931
106564,323.7208009,-29.69608104,6.3963
106592,323.823443,-3.98329313,5.9559
106595,323.8292683,28.1976874,6.3374
106604,323.8579574,68.21925135,6.448
106605,323.8626198,24.45218665,6.2741
106642,324.0101753,45.37458721,5.4594
106654,324.0454332,-26.17145711,5.797
106661,324.0584058,30.05527636,6.3902
106703,324.2031216,-33.04789179,6.1672
106711,324.2374046,40.41349071,5.1005
106723,324.2700949,-19.46601356,4.4457
106752,324.3661462,44.69661446,6.2614
106758,324.3907209,-0.39049414,6.2491
106771,324.4117235,54.04219409,6.3173
106783,324.4317136,6.61839619,6.2076
106786,324.4376753,-7.85414192,4.7431
106787,324.4390346,19.3185747,5.5357
106801,324.4801114,62.08194691,4.8435
106818,324.5116857,-64.82414479,6.232
106856,324.6328075,5.77167297,5.7321
106872,324.6881814,25.49881797,6.3558
106881,324.7339709,-79.44251796,6.2746
106886,324.740084,57.48904998,5.6455
106890,324.7453923,57.48741588,5.7161
106897,324.7546361,20.26545342,5.8498
106907,324.7752749,-33.67875153,6.4403
106938,324.8670568,-10.57676867,6.2343
106944,324.8886868,2.24376263,5.2671
106978,324.9988989,-52.35902634,6.3185
106985,325.0222595,-16.66225299,3.766
106999,325.0460876,43.27380055,5.18
107041,325.1804141,54.87214228,6.3244
107089,325.3686347,-77.38946227,3.8981
107095,325.3872201,-14.04686028,5.2938
107097,325.3927863,40.80533762,6.1119
107119,325.4794842,71.31118707,4.7136
107128,325.5026622,-23.26262534,5.4033
107129,325.5045005,35.51019535,5.9822
107136,325.5235819,51.18962697,4.6443
107140,325.5348078,45.76574557,6.0163
107144,325.542147,1.28527339,5.8103
107151,325.5643541,5.68015139,5.3834
107162,325.5955863,41.07702294,5.7583
107173,325.6372809,10.82434441,6.0245
107186,325.6617005,49.60026474,6.2658
107188,325.6642383,-18.86630104,4.8793
107197,325.6890502,59.27084092,6.2504
107230,325.7671908,72.32018265,5.3447
107232,325.7683343,-14.39975873,5.9541
107235,325.777012,41.1549997,5.5991
107238,325.8061773,-19.62093091,6.2957
107253,325.856779,38.28360054,5.7095
107259,325.8768959,58.78005303,3.9123
107302,326.0040782,-14.74939541,6.0136
107310,326.0350186,28.74322256,4.6029
107315,326.0464175,9.87500758,2.546
107344,326.1225462,-38.55213571,6.4446
107348,326.1278772,17.35004339,4.5102
107350,326.1299603,14.77221483,6.084
107354,326.161267,25.64500303,4.2347
107374,326.2220138,62.46057442,6.0161
107380,326.2366158,-33.02555295,4.3337
107382,326.2510287,-9.0824242,5.2628
107398,326.3016706,52.26757851,6.4881
107418,326.3622054,61.12081063,4.3911
107423,326.3700217,-71.00882134,5.9956
107472,326.5181605,22.94888565,5.4378
107487,326.5677442,-9.27595408,6.0538
107502,326.5993494,25.56337285,6.4467
107516,326.6326374,-2.21280599,5.9868
107517,326.6336674,-11.36593184,5.5804
107533,326.6983577,49.30957461,4.2016
107555,326.7536159,70.15094326,6.4551
107556,326.7595222,-16.12656594,2.9409
107558,326.769568,17.19407458,6.2666
107575,326.8081596,2.6861309,5.6423
107586,326.855448,60.69269379,5.6296
107596,326.9091686,-5.9168401,6.2402
107608,326.9340555,-30.8983061,5.0443
107637,327.0350476,36.58040269,6.3668
107649,327.0650377,-47.30289771,5.6986
